,Datum,Wijken en buurten,Soort misdrijf,Perioden,Geregistreerde misdrijven (aantal)
56710,2019-08-31,Zuidplein,2.5.2 Winkeldiefstal,2019 augustus,16.0
56711,2019-12-31,Zuidplein,2.5.2 Winkeldiefstal,2019 december,22.0
56712,2019-02-28,Zuidplein,2.5.2 Winkeldiefstal,2019 februari,21.0
56713,2019-01-31,Zuidplein,2.5.2 Winkeldiefstal,2019 januari,22.0
56714,2019-07-31,Zuidplein,2.5.2 Winkeldiefstal,2019 juli,20.0
56715,2019-06-30,Zuidplein,2.5.2 Winkeldiefstal,2019 juni,19.0
56716,2019-03-31,Zuidplein,2.5.2 Winkeldiefstal,2019 maart,28.0
56717,2019-05-31,Zuidplein,2.5.2 Winkeldiefstal,2019 mei,23.0
56718,2019-11-30,Zuidplein,2.5.2 Winkeldiefstal,2019 november,32.0
56719,2019-10-31,Zuidplein,2.5.2 Winkeldiefstal,2019 oktober,34.0
56720,2019-09-30,Zuidplein,2.5.2 Winkeldiefstal,2019 september,24.0
56721,2020-04-30,Zuidplein,2.5.2 Winkeldiefstal,2020 april,3.0
56722,2020-08-31,Zuidplein,2.5.2 Winkeldiefstal,2020 augustus,12.0
56723,2020-12-31,Zuidplein,2.5.2 Winkeldiefstal,2020 december,8.0
56724,2020-02-29,Zuidplein,2.5.2 Winkeldiefstal,2020 februari,15.0
56725,2020-01-31,Zuidplein,2.5.2 Winkeldiefstal,2020 januari,15.0
56726,2020-07-31,Zuidplein,2.5.2 Winkeldiefstal,2020 juli,13.0
56727,2020-06-30,Zuidplein,2.5.2 Winkeldiefstal,2020 juni,11.0
56728,2020-03-31,Zuidplein,2.5.2 Winkeldiefstal,2020 maart,9.0
56729,2020-05-31,Zuidplein,2.5.2 Winkeldiefstal,2020 mei,3.0
56730,2020-11-30,Zuidplein,2.5.2 Winkeldiefstal,2020 november,13.0
56731,2020-10-31,Zuidplein,2.5.2 Winkeldiefstal,2020 oktober,22.0
56732,2020-09-30,Zuidplein,2.5.2 Winkeldiefstal,2020 september,16.0
56733,2021-04-30,Zuidplein,2.5.2 Winkeldiefstal,2021 april,3.0
56734,2021-08-31,Zuidplein,2.5.2 Winkeldiefstal,2021 augustus,5.0
56735,2021-12-31,Zuidplein,2.5.2 Winkeldiefstal,2021 december,8.0
56736,2021-02-28,Zuidplein,2.5.2 Winkeldiefstal,2021 februari,5.0
56737,2021-01-31,Zuidplein,2.5.2 Winkeldiefstal,2021 januari,2.0
56738,2021-07-31,Zuidplein,2.5.2 Winkeldiefstal,2021 juli,12.0
56739,2021-06-30,Zuidplein,2.5.2 Winkeldiefstal,2021 juni,14.0
56740,2021-03-31,Zuidplein,2.5.2 Winkeldiefstal,2021 maart,7.0
56741,2021-05-31,Zuidplein,2.5.2 Winkeldiefstal,2021 mei,5.0
56742,2021-11-30,Zuidplein,2.5.2 Winkeldiefstal,2021 november,17.0
56743,2021-10-31,Zuidplein,2.5.2 Winkeldiefstal,2021 oktober,15.0
56744,2021-09-30,Zuidplein,2.5.2 Winkeldiefstal,2021 september,13.0
56745,2022-01-31,Zuidplein,2.5.2 Winkeldiefstal,2022  januari,11.0
56746,2022-04-30,Zuidplein,2.5.2 Winkeldiefstal,2022 april,13.0
56747,2022-02-28,Zuidplein,2.5.2 Winkeldiefstal,2022 februari,6.0
56748,2022-03-31,Zuidplein,2.5.2 Winkeldiefstal,2022 maart,11.0
56749,2022-05-31,Zuidplein,2.5.2 Winkeldiefstal,2022 mei,23.0
57375,2012-04-30,Pendrecht,Totaal registraties overlast,2012 april,13.0
57376,2012-08-31,Pendrecht,Totaal registraties overlast,2012 augustus,20.0
57377,2012-12-31,Pendrecht,Totaal registraties overlast,2012 december,21.0
57378,2012-02-29,Pendrecht,Totaal registraties overlast,2012 februari,16.0
57379,2012-01-31,Pendrecht,Totaal registraties overlast,2012 januari,11.0
57380,2012-07-31,Pendrecht,Totaal registraties overlast,2012 juli,28.0
57381,2012-06-30,Pendrecht,Totaal registraties overlast,2012 juni,23.0
57382,2012-03-31,Pendrecht,Totaal registraties overlast,2012 maart,13.0
57383,2012-05-31,Pendrecht,Totaal registraties overlast,2012 mei,13.0
57384,2012-11-30,Pendrecht,Totaal registraties overlast,2012 november,10.0
57385,2012-10-31,Pendrecht,Totaal registraties overlast,2012 oktober,15.0
57386,2012-09-30,Pendrecht,Totaal registraties overlast,2012 september,16.0
57387,2013-04-30,Pendrecht,Totaal registraties overlast,2013 april,17.0
57388,2013-08-31,Pendrecht,Totaal registraties overlast,2013 augustus,40.0
57389,2013-12-31,Pendrecht,Totaal registraties overlast,2013 december,20.0
57390,2013-02-28,Pendrecht,Totaal registraties overlast,2013 februari,26.0
57391,2013-01-31,Pendrecht,Totaal registraties overlast,2013 januari,16.0
57392,2013-07-31,Pendrecht,Totaal registraties overlast,2013 juli,40.0
57393,2013-06-30,Pendrecht,Totaal registraties overlast,2013 juni,26.0
57394,2013-03-31,Pendrecht,Totaal registraties overlast,2013 maart,21.0
57395,2013-05-31,Pendrecht,Totaal registraties overlast,2013 mei,21.0
57396,2013-11-30,Pendrecht,Totaal registraties overlast,2013 november,23.0
57397,2013-10-31,Pendrecht,Totaal registraties overlast,2013 oktober,27.0
57398,2013-09-30,Pendrecht,Totaal registraties overlast,2013 september,23.0
57399,2014-02-28,Pendrecht,Totaal registraties overlast,2014  februari,17.0
57400,2014-04-30,Pendrecht,Totaal registraties overlast,2014 april,19.0
57401,2014-08-31,Pendrecht,Totaal registraties overlast,2014 augustus,32.0
57402,2014-12-31,Pendrecht,Totaal registraties overlast,2014 december,27.0
57403,2014-01-31,Pendrecht,Totaal registraties overlast,2014 januari,23.0
57404,2014-07-31,Pendrecht,Totaal registraties overlast,2014 juli,41.0
57405,2014-06-30,Pendrecht,Totaal registraties overlast,2014 juni,22.0
57406,2014-03-31,Pendrecht,Totaal registraties overlast,2014 maart,24.0
57407,2014-05-31,Pendrecht,Totaal registraties overlast,2014 mei,28.0
57408,2014-11-30,Pendrecht,Totaal registraties overlast,2014 november,24.0
57409,2014-10-31,Pendrecht,Totaal registraties overlast,2014 oktober,33.0
57410,2014-09-30,Pendrecht,Totaal registraties overlast,2014 september ,23.0
57411,2015-02-28,Pendrecht,Totaal registraties overlast,2015  februari,13.0
57412,2015-04-30,Pendrecht,Totaal registraties overlast,2015 april,37.0
57413,2015-08-31,Pendrecht,Totaal registraties overlast,2015 augustus,35.0
57414,2015-12-31,Pendrecht,Totaal registraties overlast,2015 december,43.0
57415,2015-01-31,Pendrecht,Totaal registraties overlast,2015 januari,18.0
57416,2015-07-31,Pendrecht,Totaal registraties overlast,2015 juli,41.0
57417,2015-06-30,Pendrecht,Totaal registraties overlast,2015 juni,37.0
57418,2015-03-31,Pendrecht,Totaal registraties overlast,2015 maart,22.0
57419,2015-05-31,Pendrecht,Totaal registraties overlast,2015 mei,35.0
57420,2015-11-30,Pendrecht,Totaal registraties overlast,2015 november,28.0
57421,2015-10-31,Pendrecht,Totaal registraties overlast,2015 oktober,37.0
57422,2015-09-30,Pendrecht,Totaal registraties overlast,2015 september,19.0
57423,2016-02-29,Pendrecht,Totaal registraties overlast,2016  februari,27.0
57424,2016-04-30,Pendrecht,Totaal registraties overlast,2016 april,32.0
57425,2016-08-31,Pendrecht,Totaal registraties overlast,2016 augustus,29.0
57426,2016-12-31,Pendrecht,Totaal registraties overlast,2016 december,20.0
57427,2016-01-31,Pendrecht,Totaal registraties overlast,2016 januari,35.0
57428,2016-07-31,Pendrecht,Totaal registraties overlast,2016 juli,30.0
57429,2016-06-30,Pendrecht,Totaal registraties overlast,2016 juni,22.0
57430,2016-03-31,Pendrecht,Totaal registraties overlast,2016 maart,18.0
57431,2016-05-31,Pendrecht,Totaal registraties overlast,2016 mei,32.0
57432,2016-11-30,Pendrecht,Totaal registraties overlast,2016 november,22.0
57433,2016-10-31,Pendrecht,Totaal registraties overlast,2016 oktober,23.0
57434,2016-09-30,Pendrecht,Totaal registraties overlast,2016 september,25.0
57435,2017-04-30,Pendrecht,Totaal registraties overlast,2017 april,20.0
57436,2017-08-31,Pendrecht,Totaal registraties overlast,2017 augustus,16.0
57437,2017-12-31,Pendrecht,Totaal registraties overlast,2017 december,18.0
57438,2017-02-28,Pendrecht,Totaal registraties overlast,2017 februari,27.0
57439,2017-01-31,Pendrecht,Totaal registraties overlast,2017 januari,20.0
57440,2017-07-31,Pendrecht,Totaal registraties overlast,2017 juli,16.0
57441,2017-06-30,Pendrecht,Totaal registraties overlast,2017 juni,25.0
57442,2017-03-31,Pendrecht,Totaal registraties overlast,2017 maart,11.0
57443,2017-05-31,Pendrecht,Totaal registraties overlast,2017 mei,17.0
57444,2017-11-30,Pendrecht,Totaal registraties overlast,2017 november,17.0
57445,2017-10-31,Pendrecht,Totaal registraties overlast,2017 oktober,5.0
57446,2017-09-30,Pendrecht,Totaal registraties overlast,2017 september,16.0
57447,2018-04-30,Pendrecht,Totaal registraties overlast,2018 april,29.0
57448,2018-08-31,Pendrecht,Totaal registraties overlast,2018 augustus,34.0
57449,2018-12-31,Pendrecht,Totaal registraties overlast,2018 december,25.0
57450,2018-02-28,Pendrecht,Totaal registraties overlast,2018 februari,17.0
57451,2018-01-31,Pendrecht,Totaal registraties overlast,2018 januari ,29.0
57452,2018-07-31,Pendrecht,Totaal registraties overlast,2018 juli,55.0
57453,2018-06-30,Pendrecht,Totaal registraties overlast,2018 juni,35.0
57454,2018-03-31,Pendrecht,Totaal registraties overlast,2018 maart,27.0
57455,2018-05-31,Pendrecht,Totaal registraties overlast,2018 mei,31.0
57456,2018-11-30,Pendrecht,Totaal registraties overlast,2018 november,18.0
57457,2018-10-31,Pendrecht,Totaal registraties overlast,2018 oktober,24.0
57458,2018-09-30,Pendrecht,Totaal registraties overlast,2018 september,32.0
57459,2019-04-30,Pendrecht,Totaal registraties overlast,2019 april,29.0
57460,2019-08-31,Pendrecht,Totaal registraties overlast,2019 augustus,37.0
57461,2019-12-31,Pendrecht,Totaal registraties overlast,2019 december,27.0
57462,2019-02-28,Pendrecht,Totaal registraties overlast,2019 februari,29.0
57463,2019-01-31,Pendrecht,Totaal registraties overlast,2019 januari,21.0
57464,2019-07-31,Pendrecht,Totaal registraties overlast,2019 juli,30.0
57465,2019-06-30,Pendrecht,Totaal registraties overlast,2019 juni,33.0
57466,2019-03-31,Pendrecht,Totaal registraties overlast,2019 maart,21.0
57467,2019-05-31,Pendrecht,Totaal registraties overlast,2019 mei,25.0
57468,2019-11-30,Pendrecht,Totaal registraties overlast,2019 november,23.0
57469,2019-10-31,Pendrecht,Totaal registraties overlast,2019 oktober,28.0
57470,2019-09-30,Pendrecht,Totaal registraties overlast,2019 september,27.0
57471,2020-04-30,Pendrecht,Totaal registraties overlast,2020 april,51.0
57472,2020-08-31,Pendrecht,Totaal registraties overlast,2020 augustus,35.0
57473,2020-12-31,Pendrecht,Totaal registraties overlast,2020 december,30.0
57474,2020-02-29,Pendrecht,Totaal registraties overlast,2020 februari,19.0
57475,2020-01-31,Pendrecht,Totaal registraties overlast,2020 januari,17.0
57476,2020-07-31,Pendrecht,Totaal registraties overlast,2020 juli,70.0
57477,2020-06-30,Pendrecht,Totaal registraties overlast,2020 juni,51.0
57478,2020-03-31,Pendrecht,Totaal registraties overlast,2020 maart,37.0
57479,2020-05-31,Pendrecht,Totaal registraties overlast,2020 mei,53.0
57480,2020-11-30,Pendrecht,Totaal registraties overlast,2020 november,33.0
57481,2020-10-31,Pendrecht,Totaal registraties overlast,2020 oktober,46.0
57482,2020-09-30,Pendrecht,Totaal registraties overlast,2020 september,37.0
57483,2021-11-30,Pendrecht,Totaal registraties overlast,2021  november,41.0
57484,2021-04-30,Pendrecht,Totaal registraties overlast,2021 april,28.0
57485,2021-08-31,Pendrecht,Totaal registraties overlast,2021 augustus,40.0
57486,2021-12-31,Pendrecht,Totaal registraties overlast,2021 december,35.0
57487,2021-02-28,Pendrecht,Totaal registraties overlast,2021 februari,31.0
57488,2021-01-31,Pendrecht,Totaal registraties overlast,2021 januari,36.0
57489,2021-07-31,Pendrecht,Totaal registraties overlast,2021 juli,45.0
57490,2021-06-30,Pendrecht,Totaal registraties overlast,2021 juni,48.0
57491,2021-03-31,Pendrecht,Totaal registraties overlast,2021 maart,37.0
57492,2021-05-31,Pendrecht,Totaal registraties overlast,2021 mei,63.0
57493,2021-10-31,Pendrecht,Totaal registraties overlast,2021 oktober,21.0
57494,2021-09-30,Pendrecht,Totaal registraties overlast,2021 september,28.0
57495,2022-04-30,Pendrecht,Totaal registraties overlast,2022 april,20.0
57496,2022-02-28,Pendrecht,Totaal registraties overlast,2022 februari,14.0
57497,2022-01-31,Pendrecht,Totaal registraties overlast,2022 januari,19.0
57498,2022-03-31,Pendrecht,Totaal registraties overlast,2022 maart,17.0
57499,2022-05-31,Pendrecht,Totaal registraties overlast,2022 mei,27.0
58625,2012-04-30,Strand en Duin,Totaal misdrijven,2012 april,28.0
58626,2012-08-31,Strand en Duin,Totaal misdrijven,2012 augustus,41.0
58627,2012-12-31,Strand en Duin,Totaal misdrijven,2012 december,20.0
58628,2012-02-29,Strand en Duin,Totaal misdrijven,2012 februari,20.0
58629,2012-01-31,Strand en Duin,Totaal misdrijven,2012 januari,12.0
58630,2012-07-31,Strand en Duin,Totaal misdrijven,2012 juli,33.0
58631,2012-06-30,Strand en Duin,Totaal misdrijven,2012 juni,30.0
58632,2012-03-31,Strand en Duin,Totaal misdrijven,2012 maart,22.0
58633,2012-05-31,Strand en Duin,Totaal misdrijven,2012 mei,33.0
58634,2012-11-30,Strand en Duin,Totaal misdrijven,2012 november,15.0
58635,2012-10-31,Strand en Duin,Totaal misdrijven,2012 oktober,17.0
58636,2012-09-30,Strand en Duin,Totaal misdrijven,2012 september,17.0
58637,2013-04-30,Strand en Duin,Totaal misdrijven,2013 april,16.0
58638,2013-08-31,Strand en Duin,Totaal misdrijven,2013 augustus,20.0
58639,2013-12-31,Strand en Duin,Totaal misdrijven,2013 december,17.0
58640,2013-02-28,Strand en Duin,Totaal misdrijven,2013 februari,10.0
58641,2013-01-31,Strand en Duin,Totaal misdrijven,2013 januari,18.0
58642,2013-07-31,Strand en Duin,Totaal misdrijven,2013 juli,29.0
58643,2013-06-30,Strand en Duin,Totaal misdrijven,2013 juni,34.0
58644,2013-03-31,Strand en Duin,Totaal misdrijven,2013 maart,14.0
58645,2013-05-31,Strand en Duin,Totaal misdrijven,2013 mei,47.0
58646,2013-11-30,Strand en Duin,Totaal misdrijven,2013 november,9.0
58647,2013-10-31,Strand en Duin,Totaal misdrijven,2013 oktober,15.0
58648,2013-09-30,Strand en Duin,Totaal misdrijven,2013 september,19.0
58649,2014-02-28,Strand en Duin,Totaal misdrijven,2014  februari,18.0
58650,2014-04-30,Strand en Duin,Totaal misdrijven,2014 april,20.0
58651,2014-08-31,Strand en Duin,Totaal misdrijven,2014 augustus,26.0
58652,2014-12-31,Strand en Duin,Totaal misdrijven,2014 december,16.0
58653,2014-01-31,Strand en Duin,Totaal misdrijven,2014 januari,33.0
58654,2014-07-31,Strand en Duin,Totaal misdrijven,2014 juli,31.0
58655,2014-06-30,Strand en Duin,Totaal misdrijven,2014 juni,20.0
58656,2014-03-31,Strand en Duin,Totaal misdrijven,2014 maart,11.0
58657,2014-05-31,Strand en Duin,Totaal misdrijven,2014 mei,31.0
58658,2014-11-30,Strand en Duin,Totaal misdrijven,2014 november,7.0
58659,2014-10-31,Strand en Duin,Totaal misdrijven,2014 oktober,11.0
58660,2014-09-30,Strand en Duin,Totaal misdrijven,2014 september ,9.0
58661,2015-02-28,Strand en Duin,Totaal misdrijven,2015  februari,17.0
58662,2015-04-30,Strand en Duin,Totaal misdrijven,2015 april,13.0
58663,2015-08-31,Strand en Duin,Totaal misdrijven,2015 augustus,19.0
58664,2015-12-31,Strand en Duin,Totaal misdrijven,2015 december,6.0
58665,2015-01-31,Strand en Duin,Totaal misdrijven,2015 januari,14.0
58666,2015-07-31,Strand en Duin,Totaal misdrijven,2015 juli,21.0
58667,2015-06-30,Strand en Duin,Totaal misdrijven,2015 juni,16.0
58668,2015-03-31,Strand en Duin,Totaal misdrijven,2015 maart,12.0
58669,2015-05-31,Strand en Duin,Totaal misdrijven,2015 mei,17.0
58670,2015-11-30,Strand en Duin,Totaal misdrijven,2015 november,10.0
58671,2015-10-31,Strand en Duin,Totaal misdrijven,2015 oktober,8.0
58672,2015-09-30,Strand en Duin,Totaal misdrijven,2015 september,7.0
58673,2016-02-29,Strand en Duin,Totaal misdrijven,2016  februari,8.0
58674,2016-04-30,Strand en Duin,Totaal misdrijven,2016 april,8.0
58675,2016-08-31,Strand en Duin,Totaal misdrijven,2016 augustus,21.0
58676,2016-12-31,Strand en Duin,Totaal misdrijven,2016 december,8.0
58677,2016-01-31,Strand en Duin,Totaal misdrijven,2016 januari,17.0
58678,2016-07-31,Strand en Duin,Totaal misdrijven,2016 juli,18.0
58679,2016-06-30,Strand en Duin,Totaal misdrijven,2016 juni,22.0
58680,2016-03-31,Strand en Duin,Totaal misdrijven,2016 maart,6.0
58681,2016-05-31,Strand en Duin,Totaal misdrijven,2016 mei,42.0
58682,2016-11-30,Strand en Duin,Totaal misdrijven,2016 november,11.0
58683,2016-10-31,Strand en Duin,Totaal misdrijven,2016 oktober,15.0
58684,2016-09-30,Strand en Duin,Totaal misdrijven,2016 september,12.0
58685,2017-04-30,Strand en Duin,Totaal misdrijven,2017 april,15.0
58686,2017-08-31,Strand en Duin,Totaal misdrijven,2017 augustus,11.0
58687,2017-12-31,Strand en Duin,Totaal misdrijven,2017 december,16.0
58688,2017-02-28,Strand en Duin,Totaal misdrijven,2017 februari,13.0
58689,2017-01-31,Strand en Duin,Totaal misdrijven,2017 januari,13.0
58690,2017-07-31,Strand en Duin,Totaal misdrijven,2017 juli,10.0
58691,2017-06-30,Strand en Duin,Totaal misdrijven,2017 juni,24.0
58692,2017-03-31,Strand en Duin,Totaal misdrijven,2017 maart,12.0
58693,2017-05-31,Strand en Duin,Totaal misdrijven,2017 mei,28.0
58694,2017-11-30,Strand en Duin,Totaal misdrijven,2017 november,7.0
58695,2017-10-31,Strand en Duin,Totaal misdrijven,2017 oktober,10.0
58696,2017-09-30,Strand en Duin,Totaal misdrijven,2017 september,16.0
58697,2018-04-30,Strand en Duin,Totaal misdrijven,2018 april,12.0
58698,2018-08-31,Strand en Duin,Totaal misdrijven,2018 augustus,21.0
58699,2018-12-31,Strand en Duin,Totaal misdrijven,2018 december,7.0
58700,2018-02-28,Strand en Duin,Totaal misdrijven,2018 februari,5.0
58701,2018-01-31,Strand en Duin,Totaal misdrijven,2018 januari ,9.0
58702,2018-07-31,Strand en Duin,Totaal misdrijven,2018 juli,16.0
58703,2018-06-30,Strand en Duin,Totaal misdrijven,2018 juni,13.0
58704,2018-03-31,Strand en Duin,Totaal misdrijven,2018 maart,9.0
58705,2018-05-31,Strand en Duin,Totaal misdrijven,2018 mei,18.0
58706,2018-11-30,Strand en Duin,Totaal misdrijven,2018 november,6.0
58707,2018-10-31,Strand en Duin,Totaal misdrijven,2018 oktober,10.0
58708,2018-09-30,Strand en Duin,Totaal misdrijven,2018 september,15.0
58709,2019-04-30,Strand en Duin,Totaal misdrijven,2019 april,15.0
58710,2019-08-31,Strand en Duin,Totaal misdrijven,2019 augustus,18.0
58711,2019-12-31,Strand en Duin,Totaal misdrijven,2019 december,5.0
58712,2019-02-28,Strand en Duin,Totaal misdrijven,2019 februari,11.0
58713,2019-01-31,Strand en Duin,Totaal misdrijven,2019 januari,11.0
58714,2019-07-31,Strand en Duin,Totaal misdrijven,2019 juli,15.0
58715,2019-06-30,Strand en Duin,Totaal misdrijven,2019 juni,23.0
58716,2019-03-31,Strand en Duin,Totaal misdrijven,2019 maart,17.0
58717,2019-05-31,Strand en Duin,Totaal misdrijven,2019 mei,19.0
58718,2019-11-30,Strand en Duin,Totaal misdrijven,2019 november,10.0
58719,2019-10-31,Strand en Duin,Totaal misdrijven,2019 oktober,14.0
58720,2019-09-30,Strand en Duin,Totaal misdrijven,2019 september,11.0
58721,2020-04-30,Strand en Duin,Totaal misdrijven,2020 april,13.0
58722,2020-08-31,Strand en Duin,Totaal misdrijven,2020 augustus,35.0
58723,2020-12-31,Strand en Duin,Totaal misdrijven,2020 december,6.0
58724,2020-02-29,Strand en Duin,Totaal misdrijven,2020 februari,4.0
58725,2020-01-31,Strand en Duin,Totaal misdrijven,2020 januari,11.0
58726,2020-07-31,Strand en Duin,Totaal misdrijven,2020 juli,13.0
58727,2020-06-30,Strand en Duin,Totaal misdrijven,2020 juni,32.0
58728,2020-03-31,Strand en Duin,Totaal misdrijven,2020 maart,11.0
58729,2020-05-31,Strand en Duin,Totaal misdrijven,2020 mei,19.0
58730,2020-11-30,Strand en Duin,Totaal misdrijven,2020 november,7.0
58731,2020-10-31,Strand en Duin,Totaal misdrijven,2020 oktober,11.0
58732,2020-09-30,Strand en Duin,Totaal misdrijven,2020 september,11.0
58733,2021-04-30,Strand en Duin,Totaal misdrijven,2021 april,8.0
58734,2021-08-31,Strand en Duin,Totaal misdrijven,2021 augustus,19.0
58735,2021-12-31,Strand en Duin,Totaal misdrijven,2021 december,10.0
58736,2021-02-28,Strand en Duin,Totaal misdrijven,2021 februari,10.0
58737,2021-01-31,Strand en Duin,Totaal misdrijven,2021 januari,9.0
58738,2021-07-31,Strand en Duin,Totaal misdrijven,2021 juli,62.0
58739,2021-06-30,Strand en Duin,Totaal misdrijven,2021 juni,21.0
58740,2021-03-31,Strand en Duin,Totaal misdrijven,2021 maart,12.0
58741,2021-05-31,Strand en Duin,Totaal misdrijven,2021 mei,11.0
58742,2021-11-30,Strand en Duin,Totaal misdrijven,2021 november,8.0
58743,2021-10-31,Strand en Duin,Totaal misdrijven,2021 oktober,5.0
58744,2021-09-30,Strand en Duin,Totaal misdrijven,2021 september,22.0
58745,2022-01-31,Strand en Duin,Totaal misdrijven,2022  januari,10.0
58746,2022-04-30,Strand en Duin,Totaal misdrijven,2022 april,7.0
58747,2022-02-28,Strand en Duin,Totaal misdrijven,2022 februari,6.0
58748,2022-03-31,Strand en Duin,Totaal misdrijven,2022 maart,10.0
58749,2022-05-31,Strand en Duin,Totaal misdrijven,2022 mei,31.0
59000,2012-04-30,Spaanse Polder,1.2.1 Diefstal uit/vanaf motorvoertuigen,2012 april,3.0
59001,2012-08-31,Spaanse Polder,1.2.1 Diefstal uit/vanaf motorvoertuigen,2012 augustus,9.0
59002,2012-12-31,Spaanse Polder,1.2.1 Diefstal uit/vanaf motorvoertuigen,2012 december,5.0
59003,2012-02-29,Spaanse Polder,1.2.1 Diefstal uit/vanaf motorvoertuigen,2012 februari,6.0
59004,2012-01-31,Spaanse Polder,1.2.1 Diefstal uit/vanaf motorvoertuigen,2012 januari,6.0
59005,2012-07-31,Spaanse Polder,1.2.1 Diefstal uit/vanaf motorvoertuigen,2012 juli,9.0
