,Wijken en buurten,Soort misdrijf,Maand,Teststat,Totaal gemiddelde,Percentage verschil,P
18072,Hillesluis,2.5.2 Winkeldiefstal,januari,-0.07801371703744071,0.20411342378230887,-0.3822076744969206,0.027
18092,Hillesluis,1.1.1 Diefstal/inbraak woning,september,-0.06362174453749969,0.15775548556416208,-0.40329338983032414,0.03
18095,Hillesluis,1.1.1 Diefstal/inbraak woning,december,0.09465895499992028,0.14589076724783076,0.6488344450140504,0.0
18096,Zevenkamp,Melding overlast jeugd,januari,-0.17232021124133054,0.34868319753201443,-0.49420279629479114,0.008
18097,Zevenkamp,Melding overlast jeugd,februari,-0.149760074926927,0.34680200222469426,-0.43183163293820004,0.015
18101,Zevenkamp,Melding overlast jeugd,juni,0.18676672518153473,0.31794534065400176,0.5874177139924823,0.005
18102,Zevenkamp,Melding overlast jeugd,juli,0.2180016471005501,0.31531278596360507,0.6913821982649093,0.001
18114,Zevenkamp,Geluidshinder overig,juli,0.14333987495186723,0.3889129227695066,0.36856547201137646,0.009
18115,Zevenkamp,Geluidshinder overig,augustus,0.15696082368310768,0.3891731100852346,0.4033187792669719,0.008
18118,Zevenkamp,Geluidshinder overig,november,-0.13232278995534466,0.4118364682324638,-0.32129935098572715,0.015
18119,Zevenkamp,Geluidshinder overig,december,-0.1321088083972771,0.4117813262418378,-0.3208227279342192,0.021
18124,Zevenkamp,1.4.5 Mishandeling,mei,0.0732636756226185,0.13006339373615275,0.5632920495004272,0.001
18131,Zevenkamp,1.4.5 Mishandeling,december,-0.05849253055408042,0.1410829787359265,-0.41459665140445046,0.015
18132,Zevenkamp,2.2.1 Vernieling cq. zaakbeschadiging,januari,0.16256419089883475,0.2331129644140271,0.6973622908853232,0.001
18149,Zevenkamp,1.2.2 Diefstal van motorvoertuigen,juni,-0.04738163039933926,0.09107786703343072,-0.520232104051663,0.015
18198,Zevenkamp,3.1.1 Drugshandel,juli,-0.032732609469213365,0.03859771210850954,-0.8480453291426279,0.013
18240,Zevenkamp,Totaal registraties overlast,januari,-0.2396191703690937,1.1523995143299155,-0.20793064157825925,0.043
18241,Zevenkamp,Totaal registraties overlast,februari,-0.25535485556342064,1.1534019280682235,-0.22139277674964697,0.026
18245,Zevenkamp,Totaal registraties overlast,juni,0.35301493125416256,1.0992664034659925,0.3211368328378861,0.002
18246,Zevenkamp,Totaal registraties overlast,juli,0.44816830633662547,1.090664252928358,0.41091317069696265,0.0
18251,Zevenkamp,Totaal registraties overlast,december,-0.2900370465442768,1.1527512140971536,-0.2516041995856293,0.022
18270,Zevenkamp,2.5.1 Diefstal/inbraak bedrijven enz.,juli,-0.03232082187818447,0.03818592451748063,-0.8464066874533507,0.024
18277,Zevenkamp,Totaal misdrijven,februari,0.2591625260838659,2.312430478309233,0.11207365086856869,0.044
18289,Zevenkamp,1.4.4 Bedreiging,februari,0.06661555116956955,0.092834631071561,0.7175722077057578,0.001
18317,Zevenkamp,1.1.1 Diefstal/inbraak woning,juni,-0.06647562782684183,0.21899357706336745,-0.3035505822511251,0.049
18323,Zevenkamp,1.1.1 Diefstal/inbraak woning,december,0.08083790925837644,0.20681028484143085,0.3908795412199053,0.028
18358,Kralingen Oost,1.4.5 Mishandeling,november,0.025720786855380845,0.03427921314461915,0.7503318920089701,0.021
18365,Kralingen Oost,2.2.1 Vernieling cq. zaakbeschadiging,juni,-0.041105908175161375,0.10288920274488536,-0.39951624736643954,0.026
18367,Kralingen Oost,2.2.1 Vernieling cq. zaakbeschadiging,augustus,-0.05985375601615869,0.1038478742038253,-0.5763599541641262,0.0
18391,Kralingen Oost,1.2.1 Diefstal uit/vanaf motorvoertuigen,augustus,-0.14067512731239623,0.338779465086473,-0.4152410101848679,0.021
18401,Kralingen Oost,"1.2.3 Diefstal van brom-, snor-, fietsen",juni,0.12347660045940699,0.28975757135733743,0.42613761525193095,0.013
18414,Kralingen Oost,Overlast door verward persoon,juli,0.03257859379662281,0.07344257713825429,0.4435927368846848,0.037
18416,Kralingen Oost,Overlast door verward persoon,september,0.03720624623954714,0.07361442166781429,0.5054206145562161,0.022
18453,Kralingen Oost,3.9.1 Horizontale fraude,oktober,0.041568029054124704,0.08423842255877852,0.49345687860097365,0.036
18454,Kralingen Oost,3.9.1 Horizontale fraude,november,0.04466103521164701,0.0838799996197104,0.5324396210554156,0.031
18457,Kralingen Oost,2.5.1 Diefstal/inbraak bedrijven enz.,februari,0.05623552383841595,0.04676492398961806,1.2025150270938192,0.0
18466,Kralingen Oost,2.5.1 Diefstal/inbraak bedrijven enz.,november,0.03802504750224439,0.048641619164422244,0.7817389337659408,0.015
18469,Kralingen Oost,Totaal misdrijven,februari,0.22681382392172153,1.5733870967741936,0.14415640269755747,0.043
18475,Kralingen Oost,Totaal misdrijven,augustus,-0.428566833405543,1.626848241364371,-0.2634338117771339,0.0
18485,Kralingen Oost,1.4.4 Bedreiging,juni,0.018943013758134,0.026511531696411444,0.7145197786025352,0.043
18495,Kralingen Oost,1.1.1 Diefstal/inbraak woning,april,-0.044388093718767646,0.0928729422036162,-0.47794430396584664,0.011
18509,Spaanse Polder,1.4.5 Mishandeling,juni,0.024798184727320545,0.029747269818133984,0.8336289306188205,0.036
18534,Spaanse Polder,1.2.2 Diefstal van motorvoertuigen,juli,0.02408766453778151,0.03749591317482843,0.6424077318898829,0.042
18546,Spaanse Polder,1.2.5 Diefstal af/uit/van ov. voertuigen,juli,-0.03963675990688764,0.06016461914442426,-0.6588051328263244,0.02
18561,Spaanse Polder,1.2.1 Diefstal uit/vanaf motorvoertuigen,oktober,0.11663751113139328,0.2382011985460261,0.4896596316195956,0.019
18617,Hoogvliet Noord,Melding overlast jeugd,juni,0.039320995064925104,0.06976991402598394,0.5635809591263228,0.046
18631,Hoogvliet Noord,Geluidshinder overig,augustus,0.12104272463004388,0.29440326904175623,0.41114599380646144,0.017
18634,Hoogvliet Noord,Geluidshinder overig,november,-0.11387150988096482,0.3126001259482906,-0.36427211772717305,0.034
18639,Hoogvliet Noord,1.4.5 Mishandeling,april,-0.042662592128953236,0.115389864856226,-0.36972564429389154,0.033
18665,Hoogvliet Noord,1.2.2 Diefstal van motorvoertuigen,juni,0.02774223270751981,0.03286382789854078,0.8441570712081177,0.013
18696,Hoogvliet Noord,"1.2.3 Diefstal van brom-, snor-, fietsen",januari,-0.04793666180647885,0.10364460329028244,-0.46250996467438177,0.048
18704,Hoogvliet Noord,"1.2.3 Diefstal van brom-, snor-, fietsen",september,0.04995668471382228,0.09573733850708274,0.5218098339983248,0.039
18708,Hoogvliet Noord,3.1.1 Drugshandel,januari,0.021893743043679748,0.025027078070689743,0.8748022035109413,0.044
18726,Hoogvliet Noord,Overlast ivm alcohol/ drugs,juli,0.03183690151153999,0.02974667620106997,1.0702675248939184,0.024
18744,Hoogvliet Noord,1.1.2 Diefstal/inbraak box/garage/schuur,januari,0.03648112480387805,0.028035004228379998,1.3012705297525153,0.005
18792,Hoogvliet Noord,Totaal misdrijven,januari,0.2942626412621809,1.994868796929995,0.14750977192837778,0.021
18800,Hoogvliet Noord,Totaal misdrijven,september,-0.3122930481402858,2.0460844206672903,-0.15262960070750042,0.027
18815,Hoogvliet Noord,1.4.4 Bedreiging,december,-0.03903432702097885,0.10032464960162402,-0.38908012314001617,0.047
18816,Hoogvliet Noord,2.5.2 Winkeldiefstal,januari,0.03155925217782741,0.036614665811858085,0.8619292700906362,0.013
18839,Hoogvliet Noord,1.1.1 Diefstal/inbraak woning,december,0.06789241899240664,0.1353960421813593,0.5014357724095553,0.032
18852,Pernis (Gebied),Geluidshinder overig,januari,-0.04181947843559407,0.06365070384718652,-0.6570151767055843,0.013
18872,Pernis (Gebied),1.4.5 Mishandeling,september,0.02758403834043433,0.025749294992898984,1.071254119696921,0.006
18876,Pernis (Gebied),2.2.1 Vernieling cq. zaakbeschadiging,januari,0.10500087281772388,0.06649906117178178,1.5789827851326113,0.001
18936,Pernis (Gebied),Totaal misdrijven,januari,0.10563951642791636,0.44615938892146173,0.2367752849117164,0.017
18941,Pernis (Gebied),Totaal misdrijven,juni,0.09182039501355023,0.4481338049392592,0.20489504251078716,0.044
18943,Pernis (Gebied),Totaal misdrijven,augustus,-0.11662553880017729,0.4646785670144958,-0.2509811019464109,0.009
18964,Nesselande,Melding overlast jeugd,mei,0.10628490687137628,0.2155223327872056,0.49315031763467365,0.046
18965,Nesselande,Melding overlast jeugd,juni,0.1471427751745802,0.2119164744260636,0.6943432575173263,0.009
18966,Nesselande,Melding overlast jeugd,juli,0.18179340985119555,0.20884825047352373,0.8704569439246606,0.003
18973,Nesselande,Geluidshinder overig,februari,-0.07702148778692161,0.17474972191323698,-0.44075313507601854,0.015
18978,Nesselande,Geluidshinder overig,juli,0.0874856934309367,0.16028510057699583,0.5458130114153148,0.008
18979,Nesselande,Geluidshinder overig,augustus,0.0637445140334153,0.16305079174934572,0.3909488163136816,0.046
18995,Nesselande,1.4.5 Mishandeling,december,-0.03193441091105163,0.05128924962072899,-0.6226336151766405,0.017
19028,Nesselande,1.2.1 Diefstal uit/vanaf motorvoertuigen,september,0.08472733899728399,0.1769878166986066,0.47871848230981096,0.031
19056,Nesselande,Totaal registraties overlast,januari,-0.1682984388981654,0.4946788394695074,-0.3402175825403171,0.03
19057,Nesselande,Totaal registraties overlast,februari,-0.1958045691099779,0.4968668891360773,-0.39407852161457424,0.018
19061,Nesselande,Totaal registraties overlast,juni,0.24353612791849955,0.4580362736556401,0.5316961601639314,0.002
19062,Nesselande,Totaal registraties overlast,juli,0.3287284027946247,0.45046304414136495,0.7297566516721017,0.0
19063,Nesselande,Totaal registraties overlast,augustus,0.18074840821642826,0.46563691941889945,0.3881745640830987,0.033
19067,Nesselande,Totaal registraties overlast,december,-0.1642968541675438,0.49210507491931305,-0.333865392862454,0.031
19071,Nesselande,3.9.1 Horizontale fraude,april,-0.047465524962552325,0.12019279768982503,-0.39491155772115405,0.023
19086,Nesselande,Totaal misdrijven,juli,0.22175737301451695,1.2533791423055354,0.17692760756063342,0.037
19100,Nesselande,1.4.4 Bedreiging,september,-0.02735950450077258,0.044026171167439225,-0.6214372900318677,0.048
19101,Nesselande,1.4.4 Bedreiging,oktober,0.028081171907645756,0.03966076357622518,0.7080340713480144,0.036
19109,Nesselande,2.5.2 Winkeldiefstal,juni,0.040039084909822505,0.02965788478714718,1.3500317098532335,0.013
19128,Bospolder,Melding overlast jeugd,januari,-0.05950367653061738,0.08437604453771842,-0.7052200284645673,0.017
19134,Bospolder,Melding overlast jeugd,juli,0.1008587772620366,0.07074979314728458,1.4255699243116107,0.0
19138,Bospolder,Melding overlast jeugd,november,-0.05668786994920971,0.08385706906285326,-0.6760058583340248,0.024
19146,Bospolder,Geluidshinder overig,juli,0.07405118303314574,0.18262587878156905,0.40548022836191344,0.013
19156,Bospolder,1.4.5 Mishandeling,mei,0.04860360925816796,0.10388905936353292,0.4678414604572767,0.02
19164,Bospolder,2.2.1 Vernieling cq. zaakbeschadiging,januari,0.1811220641069899,0.13969273010880554,1.2965747320273242,0.0
19190,Bospolder,"1.2.3 Diefstal van brom-, snor-, fietsen",maart,-0.04273160945277473,0.08085477660819995,-0.528498268690301,0.019
19196,Bospolder,"1.2.3 Diefstal van brom-, snor-, fietsen",september,0.042890237106032444,0.07377642956063418,0.5813541989150139,0.022
19197,Bospolder,"1.2.3 Diefstal van brom-, snor-, fietsen",oktober,0.038805134633833185,0.07409809117261838,0.5236995180271651,0.039
19210,Bospolder,Openbare dronkenschap,november,0.01950678703737657,0.023826546295956746,0.8186997307573187,0.029
19233,Bospolder,Overlast door verward persoon,oktober,0.0858739847060203,0.10122278948752803,0.8483661153855189,0.018
19237,Bospolder,1.1.2 Diefstal/inbraak box/garage/schuur,februari,0.04151414029055854,0.038477938450129756,1.078907601673201,0.01
19245,Bospolder,1.1.2 Diefstal/inbraak box/garage/schuur,oktober,0.0382876465190147,0.03913170831969495,0.9784302337688786,0.027
19254,Bospolder,Totaal registraties overlast,juli,0.16768972001366236,0.47452848539976006,0.3533817782770079,0.006
19272,Bospolder,Totaal misdrijven,januari,0.3681500084711507,1.4290694047938688,0.2576152055569709,0.0
19285,Bospolder,1.4.4 Bedreiging,februari,0.04237560733667518,0.08044123099740448,0.5267896427149714,0.03
19295,Bospolder,1.4.4 Bedreiging,december,-0.045780868083426476,0.08771635195439419,-0.5219194262345639,0.037
19308,Bospolder,1.1.1 Diefstal/inbraak woning,januari,0.06887963372083658,0.08653505263100221,0.7959737889632905,0.006
19320,Ommoord,Melding overlast jeugd,januari,-0.16011734308881403,0.28890607334184504,-0.5542193739186538,0.003
19321,Ommoord,Melding overlast jeugd,februari,-0.1591456377764081,0.2889136077122731,-0.5508416132995025,0.0
19326,Ommoord,Melding overlast jeugd,juli,0.18977309002429704,0.25915078969334676,0.7322882953544367,0.002
19327,Ommoord,Melding overlast jeugd,augustus,0.11923894124410128,0.26575854417901157,0.4486739706241898,0.027
19356,Ommoord,2.2.1 Vernieling cq. zaakbeschadiging,januari,0.15139817167085848,0.26246045597096596,0.5768418374141915,0.0
19377,Ommoord,1.2.2 Diefstal van motorvoertuigen,oktober,0.055257050863280005,0.10603327171736514,0.5211293584392012,0.033
19398,Ommoord,1.2.5 Diefstal af/uit/van ov. voertuigen,juli,0.04921189421586175,0.055862310978627934,0.880949845320389,0.005
19427,Ommoord,"1.2.3 Diefstal van brom-, snor-, fietsen",december,-0.09939850108556074,0.2785408243139057,-0.35685433663232846,0.015
19430,Ommoord,3.1.1 Drugshandel,maart,-0.01848180650873298,0.033144563106973425,-0.5576120116316909,0.046
19448,Ommoord,Overlast ivm alcohol/ drugs,september,0.03353669432367986,0.043859454927308084,0.7646400161439082,0.003
19489,Ommoord,Totaal registraties overlast,februari,-0.22313766137459123,1.2690025954764554,-0.175837040972176,0.041
19492,Ommoord,Totaal registraties overlast,mei,0.263999169517274,1.2251272167031053,0.2154871477165552,0.008
19494,Ommoord,Totaal registraties overlast,juli,0.2927878909923135,1.2215120887831947,0.2396929950025899,0.006
19495,Ommoord,Totaal registraties overlast,augustus,0.2507607376350424,1.2298200913328832,0.20390034233646892,0.023
19498,Ommoord,Totaal registraties overlast,november,-0.2581263131874922,1.2683735331121315,-0.20350969682735598,0.018
19546,Ommoord,1.4.4 Bedreiging,november,0.04570707379383686,0.1209595928728298,0.377870598836181,0.029
19551,Ommoord,2.5.2 Winkeldiefstal,april,0.1253911230753316,0.17157857389436554,0.7308087497715778,0.023
19570,Ommoord,1.1.1 Diefstal/inbraak woning,november,0.09401158434528845,0.23557301265866354,0.3990762069231917,0.045
19571,Ommoord,1.1.1 Diefstal/inbraak woning,december,0.11000184259361119,0.23454369550031415,0.4690036215169291,0.02
19631,Cs Kwartier,2.2.1 Vernieling cq. zaakbeschadiging,december,0.054969037460385874,0.0815036876772138,0.6744362007040046,0.022
19633,Cs Kwartier,Overlast zwervers,februari,0.09898291672485222,0.21002966258806086,0.4712806539093062,0.037
19652,Cs Kwartier,1.4.6 Straatroof,september,-0.0311613040552603,0.040674982332379414,-0.7661049192504326,0.038
19693,Cs Kwartier,"1.2.3 Diefstal van brom-, snor-, fietsen",februari,-0.17218582802555074,0.535984427141268,-0.32125155005700967,0.04
19695,Cs Kwartier,"1.2.3 Diefstal van brom-, snor-, fietsen",april,-0.17156243415209319,0.5351987977884567,-0.3205583324570641,0.049
19700,Cs Kwartier,"1.2.3 Diefstal van brom-, snor-, fietsen",september,0.21729517317545022,0.503558922023883,0.4315188623847763,0.018
19728,Cs Kwartier,Overlast ivm alcohol/ drugs,januari,0.060581179627665675,0.09355471140164863,0.6475481428998144,0.012
19765,Cs Kwartier,Totaal registraties overlast,februari,0.1759060491877561,0.7168335187245088,0.24539316953363577,0.021
19768,Cs Kwartier,Totaal registraties overlast,mei,-0.17204118146021752,0.7449641181316224,-0.2309388831930571,0.023
19788,Cs Kwartier,2.5.1 Diefstal/inbraak bedrijven enz.,januari,0.0287622224923249,0.03868645785958124,0.7434700431019567,0.047
19823,Cs Kwartier,1.4.4 Bedreiging,december,0.03969714008646156,0.08610931152644165,0.46100868051037347,0.033
19847,Dijkzigt,1.4.5 Mishandeling,december,-0.02346814599317381,0.0395971782512383,-0.5926721809385471,0.04
19867,Dijkzigt,Overlast zwervers,augustus,0.08010417954105387,0.13079727712653186,0.6124300237807088,0.027
19885,Dijkzigt,"1.2.3 Diefstal van brom-, snor-, fietsen",februari,-0.07396528048641508,0.18096959584723776,-0.40871661419220684,0.03
19891,Dijkzigt,"1.2.3 Diefstal van brom-, snor-, fietsen",augustus,0.07419552528933322,0.16871260202739635,0.4397746487087253,0.041
19892,Dijkzigt,"1.2.3 Diefstal van brom-, snor-, fietsen",september,0.10779062990594324,0.16602902515027104,0.6492276263646259,0.003
19895,Dijkzigt,"1.2.3 Diefstal van brom-, snor-, fietsen",december,-0.08881951622033196,0.1813952598713445,-0.4896462911066566,0.015
19913,Dijkzigt,Overlast door verward persoon,juni,0.03009432478286761,0.0386216166110493,0.7792093501921897,0.027
19927,Dijkzigt,Totaal registraties overlast,augustus,0.16324513934821683,0.2776277671160875,0.5880000442461413,0.002
19933,Dijkzigt,Totaal misdrijven,februari,-0.20191837732160312,0.9670003707823505,-0.2088089967930843,0.019
19938,Dijkzigt,Totaal misdrijven,juli,0.18783740176882943,0.9338792783808318,0.20113670590753818,0.027
19940,Dijkzigt,Totaal misdrijven,september,0.19056110144541732,0.9346466000526064,0.20388572689901374,0.035
19943,Dijkzigt,Totaal misdrijven,december,-0.19816557808771385,0.9655996374572567,-0.20522540647337995,0.034
19949,Oosterflank,Melding overlast jeugd,juni,0.07465313252970036,0.17383171595514824,0.429456340113229,0.038
19971,Oosterflank,1.4.5 Mishandeling,april,0.06933889199673023,0.14884292618508804,0.4658527870549012,0.004
19980,Oosterflank,2.2.1 Vernieling cq. zaakbeschadiging,januari,0.085021942798783,0.27546459667830175,0.30864925592625214,0.043
20009,Oosterflank,1.4.6 Straatroof,juni,0.030308679524163197,0.03941076200339365,0.7690457627171312,0.015
20057,Oosterflank,"1.2.3 Diefstal van brom-, snor-, fietsen",juni,0.11013649636305078,0.45691945164395414,0.24104138260428587,0.035
20101,Oosterflank,1.2.4 Zakkenrollerij,februari,0.15103008473420035,0.20738783833889549,0.7282494766515666,0.003
20107,Oosterflank,1.2.4 Zakkenrollerij,augustus,-0.10168078189954351,0.22854981091911053,-0.4448954977938304,0.032
20131,Oosterflank,Totaal registraties overlast,augustus,0.14870117617383097,0.9061691799734068,0.16409869090691753,0.042
20134,Oosterflank,Totaal registraties overlast,november,-0.17177823912413273,0.9302570395451373,-0.18465674735245885,0.024
20135,Oosterflank,Totaal registraties overlast,december,-0.16484433347382924,0.9293288160362687,-0.17737998717925896,0.033
20143,Oosterflank,3.9.1 Horizontale fraude,augustus,0.07093665477054427,0.1403781753614902,0.505325379731387,0.008
